Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1093,125593,"lucas weissert","2014-11-29 21:35:46",0.46976,16,lucasweissert
1094,160585,bauerca,"2015-04-21 23:33:13",0.46980,6,bauerca
1095,160753,zhf_thu,"2015-03-30 01:37:06",0.46980,6,zhfthu
1096,145818,JustForFun,"2015-02-24 22:54:02",0.46986,4,justforfun7
1097,144249,"Pedro Fonseca","2015-02-06 17:41:39",0.46989,4,pgfonseca
1098,145731,"Thom Rommens","2015-02-12 16:55:14",0.46990,4,thomrommens
1099,98773,dlsiii,"2014-06-07 18:46:34",0.46996,11,dlsiii
1100,136765,"T Stearn","2015-01-05 03:41:47",0.46997,15,tstearn
1101,135555,lg_and_wsp,"2015-01-03 14:21:46",0.47001,8,"jugg1024,wangspp"
1102,111692,"Alexander Kuzmenko","2014-09-01 14:54:32",0.47003,9,alexanderkuzmenko
1103,154232,"Jorge Velasco López","2015-03-12 17:02:03",0.47014,1,jorgevelascolopez
1104,126727,lirumlarum,"2014-11-23 10:52:09",0.47016,13,mgoettsche
1105,185865,arsalan,"2015-05-29 20:41:09",0.47018,5,noghrehkar
1106,162990,"Suah Kim","2015-04-08 06:14:02",0.47026,17,suahnkim
1107,97491,Kiruparan,"2014-08-16 18:22:52",0.47038,24,kiruparan
1108,182437,"Michael Paczolt","2015-05-18 00:48:15",0.47038,3,macpac
1109,185291,sagini,"2015-05-27 15:53:55",0.47058,5,nirsagi
1110,154155,jluan,"2015-03-12 00:59:28",0.47067,9,jluan249767
1111,117925,emwafa,"2014-09-29 10:05:34",0.47073,20,emwafa
1112,135189,alec,"2015-03-20 15:21:55",0.47094,2,alecdata
1113,136352,nuclearwp,"2015-01-04 07:38:55",0.47095,7,nuclearwp
1114,165272,"Andrew Davies","2015-04-11 16:59:50",0.47098,11,minimav
1115,121080,tinnulion,"2014-10-31 10:36:14",0.47099,13,tinnulion
1116,124876,"No Xan","2014-12-19 13:12:21",0.47103,12,kimchicandy
1117,159786,"Data Sailors","2015-04-16 14:20:49",0.47116,12,datasailor0
1118,127212,"Diego Cruz","2014-11-21 05:38:15",0.47120,4,diegocpcruz
1119,118311,"Antoine Ly","2014-09-22 15:51:03",0.47129,3,antoinelypro
1120,98833,"Kelly Chan","2014-06-07 13:52:57",0.47133,17,kellychan
1121,109514,"Travis Baer","2015-05-19 21:09:03",0.47142,5,travismark
1122,104237,lonerunner,"2014-08-24 23:26:46",0.47176,18,"buddhaprakash,lonerunner"
1123,104042,dtcommadt,"2014-08-19 17:05:43",0.47189,9,gdtroszak
1124,180186,Lena,"2015-05-10 18:42:29",0.47190,5,l2nguyen
1125,171395,gb,"2015-04-25 17:14:29",0.47198,14,"babaki,gfarnadi"
1126,136691,kechuan,"2015-01-05 09:03:52",0.47202,11,keithcocoa
1127,166066,dataCreature,"2015-04-12 02:12:16",0.47207,6,datacreature
1128,166390,CDuey,"2015-05-23 12:38:28",0.47215,14,cwduey
1129,147273,Crittersik,"2015-03-18 19:55:38",0.47227,6,crittersik
1130,136866,George_Huang,"2015-01-04 08:45:17",0.47229,1,georgehuang0
1131,127323,"Masterful Miners","2014-11-26 19:35:13",0.47230,11,jackie11
1132,127498,AnaCostilla,"2014-11-26 18:16:41",0.47231,11,anacostilla
1133,138947,"Sjoerd Sommen","2015-02-17 04:17:33",0.47250,8,sjoerdsommen
1134,120267,LeartS,"2014-10-12 10:07:46",0.47253,17,learts
1135,154830,Laurenz,"2015-04-26 18:31:52",0.47258,9,duesentrieb
1136,112454,"kaglle mscdata","2014-08-16 16:51:53",0.47259,3,kagllemscdata
1137,128246,"umar qureshi","2014-11-26 00:21:47",0.47279,3,xxintro0
1138,109592,Ruby,"2014-08-14 14:11:46",0.47279,18,ruby2221063
1139,132606,"Biao Chen","2014-12-17 02:59:27",0.47283,1,biaochen
1140,133847,Steins,"2014-12-18 23:08:44",0.47287,4,steinskr
1141,136725,WYN&WYW,"2015-01-04 01:15:14",0.47296,6,raulwang
1142,163825,Baymax,"2015-04-06 19:54:51",0.47304,1,baymax0
1143,126437,aspaceo,"2014-11-23 20:17:43",0.47331,3,aspaceo
1144,176705,MarkOfferman,"2015-05-06 14:17:42",0.47331,4,markofferman0
1145,135549,LMS_WinterIsComing,"2014-12-29 15:47:07",0.47337,12,lmswinteriscoming
1146,111533,"Masaal Dosai","2014-08-21 16:22:09",0.47348,15,masaaldosai
1147,182278,"Purnawirman Huang","2015-05-19 17:08:31",0.47348,6,purnawirman
1148,111645,Durry,"2014-08-21 14:40:08",0.47354,11,davidcurry
1149,120305,PvsW,"2014-11-03 04:07:45",0.47356,46,pvsw244906
1150,120719,"Blair Edwards","2014-10-12 02:34:27",0.47360,4,blairedwards
1151,124426,"Margarita Pridantseva","2014-11-04 10:58:00",0.47361,2,margaritapridantseva
1152,102779,mathkelly,"2014-06-25 07:00:09",0.47363,7,mathkelly
1153,126881,Lexiphane,"2014-11-20 21:09:07",0.47368,6,dluzansky
1154,135187,"Niels Jansen","2015-01-05 09:52:33",0.47368,8,nielsjansen
1155,174136,taiyaki,"2015-05-12 05:38:37",0.47375,4,"chibblez,slimelearn"
1156,116934,"Aleksey Tyulpin","2014-10-04 10:22:15",0.47389,10,alekseit
1157,111512,"Ori Kremer","2014-08-17 23:18:10",0.47396,5,orikremer
1158,122751,lornix,"2014-11-21 20:28:49",0.47403,3,lornix
1159,121801,"Jakub Tarczyński","2014-11-06 09:58:05",0.47416,7,jakub314
1160,134580,llefebure,"2014-12-25 21:32:24",0.47423,5,llefebure
1161,100762,"Rengarajan srinivasan","2014-06-17 06:46:10",0.47428,12,rajcam
1162,109184,"Anuj Saxena","2015-05-29 23:52:35",0.47431,14,anujsaxenaa
1163,105069,"ordinary least care","2014-07-12 15:09:57",0.47434,10,"einsatz,opseudo"
1164,109345,"Kevin Mc Inerney","2014-08-13 01:57:16",0.47443,26,kevinmcinerney0
1165,127838,"University of Groningen","2015-02-04 12:39:13",0.47463,8,"gerben0,stefan16"
1166,172041,ank25,"2015-05-29 20:50:02",0.47471,12,ankit25
1167,118444,lynnTse,"2014-10-17 14:08:01",0.47478,9,lynntse
1168,123813,R,"2014-11-01 01:33:06",0.47480,7,"anyixin,chuyijiang,keybattle"
1169,139751,"Sean Chen","2015-01-22 02:47:14",0.47480,10,seanchen2
1170,123578,"Hadi Ebrahimnejad","2014-11-01 03:12:36",0.47488,6,del=3c9646b1856e7c16
1171,116706,"Zeng WY","2014-09-12 12:29:02",0.47492,3,zengwy
1172,117193,"Team Secret","2015-05-23 10:26:00",0.47493,14,juanlp
1173,153073,"Ion Buzdugan","2015-03-07 11:41:44",0.47497,4,ionbuz
1174,147453,UCLOL_很黄很暴力,"2015-03-28 17:49:01",0.47501,8,"jamesowers,lionelward"
1175,174509,OccamsRazer,"2015-04-28 05:36:18",0.47506,5,occamsrazer
1176,97508,Saurabh,"2014-06-07 09:06:20",0.47519,19,skhemka
1177,130714,"Nicholas Betts","2015-01-07 18:18:00",0.47522,14,nicholasbetts
1178,161547,"Krzysztof Langner","2015-04-03 14:29:45",0.47532,10,klangner
1179,122308,"Super Gemeos Ativar","2014-11-18 02:52:36",0.47534,2,"dinidiniz,lilizora"
1180,98663,krusty,"2014-06-03 11:37:06",0.47538,6,krusty2
1181,123040,"The 3 Idiots","2015-05-29 23:56:23",0.47540,20,"chriszeng,jasonwang592,mtap22"
1182,115685,miyamamoto,"2014-09-08 11:49:41",0.47540,6,miyamamoto
1183,118689,Dennis,"2015-05-02 14:02:42",0.47542,15,dennisye
1184,120517,LAS_PUCPR,"2014-10-21 11:39:44",0.47576,22,"hmgomes,jeanpaul1"
1185,135417,prasaadk,"2015-01-01 13:41:44",0.47579,7,prasaadk
1186,139044,tci2127,"2015-01-16 19:57:28",0.47582,4,yedidia
1187,104084,"john jiang","2014-07-03 08:39:15",0.47585,8,johnjiang
1188,127608,"YANG HU","2015-02-16 03:47:07",0.47585,11,yhu3121508
1189,182376,kudokid,"2015-05-18 08:19:54",0.47591,6,kudokid
1190,109022,"Francesco Fiordalisi","2014-08-09 20:59:04",0.47592,6,france
1191,175119,"Isabella Yu Zhou","2015-05-06 04:00:34",0.47595,7,isabellayuzhou
1192,183823,andaag,"2015-05-24 08:16:21",0.47596,7,andaag
1193,171777,poopnugget,"2015-05-10 21:05:58",0.47600,32,ivanech
1194,136694,G.D.Chen,"2015-01-04 07:13:08",0.47603,2,hackcha
1195,182556,ilokan,"2015-05-19 20:45:37",0.47651,6,ilokan
1196,126898,ekpinc,"2014-11-20 18:06:57",0.47691,9,emmaplaut
1197,102298,sobrosen,"2014-06-24 07:28:51",0.47717,15,sobrosen
1198,136213,yyq2014,"2015-01-03 07:14:41",0.47721,9,flaminghorizon
1199,108823,"Jamie Anderson","2014-08-07 18:15:27",0.47722,5,jamieanderson
1200,111141,EwingBitsMan,"2014-08-15 14:15:39",0.47727,15,ewingbitsman
1201,148127,MachMentor,"2015-02-23 21:22:52",0.47736,7,machmentor
1202,100478,"Ben Turtel","2014-06-13 21:25:26",0.47737,2,bturtel
1203,162980,Oxonium,"2015-04-04 14:12:08",0.47739,2,oxonium
1204,161266,Leesome,"2015-04-16 19:51:44",0.47761,2,southwlm
1205,126974,CoolDad8709,"2014-11-20 19:46:19",0.47770,3,cooldad8709
1206,161738,"S Sai Krishna Prasad","2015-04-11 05:09:14",0.47778,3,saikripd
1207,185073,"Michael Pawlus","2015-05-27 19:30:06",0.47782,2,michaelpawlus
1208,114233,"Ivan Liu","2014-09-15 05:47:58",0.47783,4,ivanliu1989
1209,104679,Vicky,"2014-11-17 04:58:19",0.47785,16,viveksolanki216
1210,162027,"Vlad Bogolin","2015-05-28 12:37:08",0.47788,19,vladbogo
1211,172029,amba88,"2015-04-23 02:35:46",0.47790,1,amiba45
1212,152124,"Trinadh Reddy","2015-04-09 02:11:15",0.47795,7,tstrinadhreddy
1213,125377,kros,"2014-11-27 16:38:34",0.47797,28,krostel
1214,165659,"Dennis 2","2015-04-10 15:42:49",0.47820,3,dennisfong
1215,136695,OnGoing,"2015-01-04 16:50:09",0.47821,9,pengbike
1216,100951,TUDida,"2014-07-03 10:33:56",0.47839,40,"gunnard,matthijsb"
1217,132225,Residuals,"2015-05-27 01:47:53",0.47852,9,"anujm03,bobwoldman,jatobin,ryanjames"
1218,108627,"Revenge of the Dodo","2014-08-01 11:12:40",0.47864,14,rudikruger
1219,118320,Clement,"2014-09-22 15:57:10",0.47867,1,clement4
1220,185940,"Andre Lutz","2015-05-29 12:24:46",0.47869,2,lrt13112
1221,186086,samdawes,"2015-05-29 21:00:53",0.47874,3,sammyboi93
1222,125931,nathantheshark,"2014-11-24 23:57:48",0.47905,16,nathantheshark
1223,132816,"Salah Uddin and Sadiq","2014-12-20 05:49:22",0.47906,11,salahuddin
1224,107428,"Wendy Kan","2014-08-21 11:47:23",0.47912,21,wendykan
1225,112500,Iwin,"2014-08-17 01:11:26",0.47912,5,ashwinkumarbv
1226,111947,novemberkilo,"2014-09-04 10:30:29",0.47916,31,novemberkilo
1227,112714,"xab ste","2014-08-20 14:37:59",0.47923,10,xabste
1228,184748,"Marcin Dziduch","2015-05-26 18:26:44",0.47926,4,dziduchm
1229,136854,completist,"2015-01-04 08:08:00",0.47951,1,completist
1230,137419,Astik,"2015-01-24 06:26:26",0.47952,3,astikg
1231,129350,leoxdragon,"2014-12-01 18:07:00",0.47960,1,leoxdragon
1232,129035,"Kelly Pendergraft","2014-12-10 07:02:57",0.47963,8,kellypendergraft
1233,99116,DJ,"2014-07-02 04:33:09",0.47967,12,djshouse
1234,164206,"Joi Ann Khoo","2015-04-10 01:00:45",0.47977,13,joiannkhoo
1235,165038,UTARDM2015-TEAM2,"2015-04-15 10:34:12",0.47977,13,utardm2015team21
1236,113314,"Vinod Reddy","2014-12-30 08:55:18",0.47982,23,vinodreddyg
1237,111737,vinaydam,"2014-08-20 05:22:56",0.47989,14,vinaydam
1238,126779,bjk1903,"2015-01-19 16:27:56",0.47994,27,bjk1903
1239,138339,tcastro,"2015-01-12 16:09:07",0.48013,5,tcastro
1240,124265,HYT14,"2015-01-16 08:13:52",0.48013,57,hyt14249830
1241,100439,dealeyj,"2014-06-14 16:39:15",0.48017,5,dealeyj
1242,141542,"Michael Banfield","2015-04-10 10:00:04",0.48027,5,michael104
1243,126271,"Yongbo Qian","2014-12-06 05:23:00",0.48028,4,yongboqian
1244,143037,LonLe,"2015-02-02 18:39:57",0.48030,1,lonle1
1245,136514,小溪和菲菲,"2015-01-02 13:08:45",0.48035,1,user277500
1246,105156,ifit,"2014-07-14 21:28:52",0.48045,22,ifit212564
1247,184091,"Michael Hunt","2015-05-29 17:32:33",0.48055,12,prohunt
1248,125092,"S. Chou","2014-12-04 04:39:15",0.48060,6,schou255561
1249,133731,"sumit roy","2015-02-12 12:13:57",0.48076,57,roysumit2468
1250,166028,tcash21,"2015-04-11 16:22:04",0.48078,4,tcash21
1251,186053,"Michael Bateman","2015-05-29 18:22:52",0.48090,3,michaeldbateman
1252,132429,"Mohamed Swailam","2015-01-22 17:51:50",0.48090,38,mohamedswailam
1253,118307,JacopoDaeli,"2014-09-22 15:39:01",0.48090,2,jacopodaeli
1254,106917,"Fahd Alhazmi","2014-08-25 06:52:04",0.48096,17,fahd09
1255,117093,dnul,"2014-09-24 06:46:07",0.48127,3,dnulav
1256,127138,TechDevelopmentOne,"2014-11-27 18:35:18",0.48128,8,techdevelopmentone
1257,111131,Dan,"2014-08-09 17:22:37",0.48129,8,dcarmody
1258,144015,"Robert Dodier","2015-02-26 21:27:48",0.48130,8,robertdodier
1259,157961,"Marie Redron","2015-03-27 18:19:10",0.48137,10,mariee
1260,140112,"Prem Tiwari","2015-01-23 17:15:56",0.48138,1,del=89dd04b0b3ccda1e
1261,137022,"French Data Scientists","2015-01-13 11:19:39",0.48138,24,"axeljacquin,thibaultperier"
1262,167613,"João Paulo Aguilera Borges","2015-04-22 21:35:20",0.48140,8,jpaborges
1263,134952,Danny,"2015-01-24 15:28:06",0.48142,14,danny15
1264,128921,NCI_Ninja,"2014-12-03 19:37:05",0.48152,11,"jakubwasiak,kryton101"
1265,127312,"QUTIBA SHAIK EL ARD","2015-01-02 10:22:25",0.48153,20,qutibashaikelard
1266,123303,YA,"2014-10-28 16:23:23",0.48158,3,ya90377
1267,119994,Theresa,"2014-10-09 18:40:38",0.48160,16,tmoffwood
1268,119360,ferg96,"2014-09-30 15:41:38",0.48176,2,ferg96
1269,98637,Dawny,"2014-06-09 06:11:09",0.48181,10,dawny33
1270,121409,"Squares on Blue","2014-10-14 17:25:25",0.48195,5,"ioannis2,nektar"
1271,185694,"Ilya Aleshin","2015-05-28 17:30:24",0.48197,3,ilyaaln
1272,178945,"[Deleted] f83f532c-be51-41b4-bdc5-edfe7e75bec6","2015-05-17 19:36:21",0.48200,10,del=feb80b7de5ea8161
1273,164977,khoo,"2015-04-15 10:46:25",0.48219,9,khoo329506
1274,116390,"Tue Vo","2014-10-30 22:09:50",0.48228,9,tuehvo
1275,180776,grace11,"2015-05-12 02:45:24",0.48231,3,grace11350876
1276,181919,Wimo,"2015-05-15 23:02:06",0.48233,5,williamtylermoore
1277,132402,Dimitrius,"2014-12-17 06:29:47",0.48237,4,dimitrius0
1278,117690,"Desirae ","2014-09-18 03:48:27",0.48247,2,desirae1
1279,131845,"Yampolsky Dmitry","2014-12-16 04:48:40",0.48251,10,yampolskiy
1280,106705,"Carlos Garcia","2015-02-24 17:10:33",0.48253,42,carlosgar
1281,154127,Brainalytics,"2015-04-12 05:49:43",0.48262,10,saketh2varma
1282,184576,malter,"2015-05-28 01:20:45",0.48269,19,malter
1283,122925,"Samuel Pinto","2014-12-30 03:59:07",0.48272,12,samuelpinto
1284,186090,ChayaChaichitatorn,"2015-05-29 20:19:19",0.48273,3,cchaichitatorn
1285,118302,"Thibault Chevrin","2014-09-22 16:02:48",0.48275,3,thibaultchevrin
1286,174197,"Lalit Khandelwal","2015-04-27 16:58:48",0.48280,3,lalitkhandelwal
1287,105629,"Soutik Chakraborty","2014-07-14 10:12:11",0.48296,5,soutik
1288,107163,zacstewart,"2014-09-01 13:32:18",0.48299,17,zacstewart
1289,105646,deathrow911,"2014-07-14 10:26:17",0.48305,1,schakraborty
1290,104028,"Eugene Krylov","2014-07-08 18:04:18",0.48312,13,eugenekrylov
1291,100802,"Lawrence Chernin","2014-06-16 04:22:38",0.48315,5,lawrencechernin
1292,146084,"[Deleted] 88073a44-60de-476c-9df5-b8507a821ef0","2015-02-25 15:02:46",0.48342,4,del=9b8523d476fd8a60
1293,133787,moxan,"2014-12-18 17:19:27",0.48348,4,moxan273164
1294,138082,"Aaron Beaud","2015-01-12 02:18:13",0.48351,9,chemotaxis
1295,113789,ibvs,"2014-08-21 17:47:39",0.48351,4,ibvs226127
1296,98971,Henrilin28,"2014-06-10 00:04:56",0.48368,7,henrilin28
1297,115073,zedoul,"2014-08-31 11:25:51",0.48368,1,kimseonghyun
1298,130344,"Forsen's Swedish Meatballs","2014-12-11 22:58:56",0.48368,7,c0ckmaster
1299,154419,"Steven Zwart","2015-03-12 14:29:08",0.48369,1,stevenzwart
1300,135220,Duel,"2014-12-30 22:38:30",0.48369,8,duel275448
1301,129926,"Raspreet Singh","2014-12-19 06:17:08",0.48370,15,raspreetsingh
1302,128400,clemgaut,"2015-01-12 20:29:53",0.48373,2,clemgaut
1303,156266,"mariano bolanos","2015-03-18 22:43:37",0.48375,1,marianobolanos
1304,161990,"Gustavo Amigo","2015-04-20 14:13:21",0.48376,4,gustavoamigo
1305,179279,M&M,"2015-05-28 04:31:09",0.48383,20,"mayafreiman,moranasraf"
1306,147950,mcwitt,"2015-05-18 00:35:51",0.48385,6,mcwitt
1307,112971,Robert,"2014-08-19 08:34:12",0.48388,5,robgib
1308,142243,"Travis Wu","2015-02-01 04:05:09",0.48392,2,traviswww
1309,134263,"5566 Da Best!","2015-01-19 03:56:09",0.48394,5,maddarwin
1310,125238,"Malaikannan Sankarasubbu","2014-11-26 02:47:45",0.48395,8,malais
1311,113431,Emmanuel,"2014-08-20 16:32:08",0.48404,4,emmanuel1
1312,106948,"anna chocolat","2014-07-24 19:39:46",0.48410,8,context
1313,125624,"Julian Sho","2014-12-03 00:50:50",0.48410,30,jmorris93
1314,122006,"Noman Saleem","2015-01-18 15:29:42",0.48412,33,nomansaleem
1315,120902,"Andres Valencia","2014-10-14 03:54:30",0.48414,7,andresvalencia
1316,103311,ClayDogg,"2014-06-28 14:38:55",0.48417,10,del=5fe46c2ec11b812b
1317,111535,Karthik,"2014-08-10 19:34:55",0.48423,1,venkatamudiam
1318,180697,hahahengheng,"2015-05-12 02:21:34",0.48424,10,hahahengheng
1319,149453,"Chi-Liang Kuo","2015-03-05 07:10:43",0.48429,5,"chiliangkuo,litongleightondong,stevenrea"
1320,145593,"Ildefonso Mauriaca","2015-02-11 06:11:40",0.48429,2,del=75fbb833d0789dcc
1321,123776,"Abida Haque","2014-11-06 18:51:31",0.48436,5,abidahaque
1322,114471,"Andrew Rogerson","2015-04-15 21:32:15",0.48441,27,arogerson
1323,159715,aokh89,"2015-03-26 11:46:30",0.48455,2,aokh89
1324,128384,"Noman Saleem 2","2015-01-18 15:46:39",0.48462,35,nomansaleem1
1325,159310,"Olivier Delcroix","2015-03-25 15:40:36",0.48472,5,olivierdelcroix
1326,125588,"Yeqing Zhang","2014-11-13 19:29:30",0.48473,6,yeqingzhang
1327,183490,"John Fitzpatrick","2015-05-25 20:26:11",0.48487,6,consultfitz13
1328,148089,GLR,"2015-02-24 21:02:22",0.48489,11,glross
1329,124433,"Agustín Libreros","2015-01-21 12:30:40",0.48490,42,gutti248034
1330,115042,"Raja V Palanisamy","2014-08-31 03:52:08",0.48493,1,rajavpalanisamy
1331,159245,learner,"2015-04-10 05:23:13",0.48494,14,"harsha15,sumitsidana"
1332,116627,DRATER,"2014-09-17 23:59:57",0.48494,5,drater
1333,139256,VaiSur,"2015-01-18 06:56:26",0.48496,5,vaisur
1334,139965,octacube,"2015-01-25 09:27:10",0.48498,6,octacube
1335,114415,"Sean Owen","2014-08-26 15:06:07",0.48507,1,srowen
1336,137087,"Tarun Goyal","2015-05-12 19:41:09",0.48510,22,tarunaryyan
1337,113727,"Gelesh G Omathil","2014-08-21 04:43:18",0.48516,1,geleshgomathil
1338,131582,ozymandias,"2014-12-16 17:32:22",0.48521,4,ozymandias0
1339,167039,Faraz,"2015-05-28 11:45:46",0.48526,12,farazniyaghi
1340,97398,orangerv,"2014-06-24 16:04:49",0.48527,28,"jamesmcm,jdd8207453,orangerv,petrarch,vimalthilak,yunlitang"
1341,179745,"Ryan 2","2015-05-18 02:56:30",0.48529,5,ryan49
1342,164903,shubh703,"2015-04-17 15:19:31",0.48537,13,shubh703
1343,183537,Geekman,"2015-05-20 18:34:18",0.48555,2,geekman
1344,109504,"Gates Brown","2014-10-15 19:20:48",0.48556,25,gatesmbrown
1345,105098,"Guillaume Imbert","2014-08-01 21:23:34",0.48572,23,imbert
1346,182735,TTran,"2015-05-19 08:38:55",0.48581,4,ttran327606
1347,153250,wiking,"2015-03-09 11:02:24",0.48587,4,wiking
1348,181446,Song,"2015-05-14 06:58:55",0.48587,2,songsong
1349,167103,Jungle,"2015-05-27 09:52:02",0.48587,1,yuesue
1350,115538,Telcontar120,"2014-11-21 20:56:25",0.48592,17,telcontar120
1351,124244,"Branden Kramer Murray","2014-11-06 16:35:14",0.48594,6,brandenkmurray
1352,118308,"Nicolas Desprès","2014-09-22 15:32:03",0.48599,2,nicolasdespres
1353,145354,"Sarah Jane","2015-02-11 14:10:38",0.48604,6,sarahjane0
1354,183676,aussierover,"2015-05-27 03:57:19",0.48605,9,alecsmith
1355,114170,DSR,"2014-09-26 14:53:46",0.48623,15,adrianowalmeida
1356,160856,houliang_lv,"2015-03-29 15:08:28",0.48634,1,houlianglv
1357,113958,[Deleted],"2014-08-23 01:02:42",0.48634,1,del=2107eb71932f42f4
1358,160981,Arnab,"2015-04-04 00:14:24",0.48643,13,akdutta
1359,114101,Master,"2014-08-25 09:56:58",0.48648,6,ericthui
1360,159747,RBtwo,"2015-03-26 10:24:37",0.48651,1,angela79979
1361,175627,TJ,"2015-05-02 06:05:11",0.48651,4,agenttj
1362,183061,pastor_TT,"2015-05-26 12:06:00",0.48658,19,batanov
1363,162918,"xiaochao qu","2015-04-06 05:32:10",0.48664,12,quxiao
1364,114548,"David Fernandez","2014-11-18 22:19:46",0.48666,30,davidfernandez
1365,126196,"The Team","2014-11-17 08:23:24",0.48668,8,"crevoisiersabine,fraser2"
1366,138841,"Nabeel Mukhtar","2015-01-20 13:04:48",0.48682,7,nabeelmukhtar
1367,182446,РустамНадршин,"2015-05-28 02:20:17",0.48684,8,rustamnadrshin
1368,143225,"Jingeol Ryu","2015-02-24 08:34:46",0.48684,17,jingeolryu
1369,114593,"Alex Konduforov","2014-08-27 21:44:44",0.48697,5,konduforov
1370,103473,"Weiwei Liu","2014-06-28 15:36:19",0.48704,3,weiweiliu0
1371,136649,JessieNing,"2015-01-03 12:32:35",0.48712,5,jessiening
1372,176077,keycai,"2015-05-02 13:42:08",0.48718,5,keycai
1373,176621,perseverance,"2015-05-11 15:11:14",0.48724,21,sghipr
1374,119420,sgreenlee,"2014-09-30 19:59:50",0.48731,1,sgreenlee
1375,131120,"Alberto Barrientos Rodriguez","2014-12-11 20:45:54",0.48736,5,albertobarrientosrodriguez
1376,136389,caomin,"2015-01-04 05:40:49",0.48741,3,caomin
1377,111359,12dave23,"2014-08-17 16:01:26",0.48745,7,dfroslie
1378,185192,guity,"2015-05-27 09:21:26",0.48754,1,guity14yo
1379,185446,KhachaturHambardzumyan,"2015-05-28 02:36:57",0.48757,6,xchooo
1380,115057,Frits,"2014-10-16 05:35:13",0.48758,27,frits225590
1381,114929,sundi,"2014-09-03 04:56:45",0.48768,9,sundi133
1382,186068,ErikSchomburg,"2015-05-29 23:33:10",0.48769,3,eschombu
1383,121971,doml-navigators,"2014-10-26 04:27:04",0.48777,1,"eqwang,ryanlouie"
1384,147336,"Philipp Kostuch","2015-02-19 04:49:16",0.48779,8,philippkostuch
1385,152710,"Michael Green","2015-03-08 14:41:46",0.48782,3,michaelgreen0
1386,177102,"loiyumba lourembam","2015-05-28 17:07:10",0.48784,9,loiyumba
1387,138661,"Kevin Mets","2015-01-14 19:05:50",0.48789,2,kemets
1388,114300,xuyaocareer,"2014-08-28 00:23:10",0.48800,15,xuyaocareer
1389,97302,"akhil kumar","2014-12-03 08:33:16",0.48803,17,rakhil93
1390,136837,aizhiluo,"2015-01-04 07:54:09",0.48816,2,aizhiluo
1391,136822,CL.Zhang,"2015-01-04 08:06:54",0.48816,4,clzhang0
1392,163003,hitku,"2015-04-05 10:48:24",0.48822,10,hitku325745
1393,184135,danijelb,"2015-05-25 12:24:22",0.48832,11,danijelb
1394,112491,"Dmitry Sergeev","2014-08-16 20:22:04",0.48842,4,dmitrysergeev
1395,122460,"Mike Bocamazo","2014-11-11 22:46:10",0.48849,3,mbocamazo
1396,118303,"Emeric Tonnelier","2014-09-22 15:37:36",0.48853,5,emerictonnelier
1397,179878,"Mr Cool","2015-05-09 13:57:07",0.48856,3,praveenreddysuram
1398,109036,Seb@,"2015-01-29 15:06:07",0.48860,9,abes975
1399,135671,manchamp111,"2014-12-30 05:00:18",0.48861,11,manchamp111
1400,130784,Niko,"2015-01-18 22:35:49",0.48867,42,stonematz
1401,112489,"5n 2n","2014-08-20 18:03:51",0.48868,5,user5n2n6830
1402,99461,liedecoder,"2014-12-23 15:20:19",0.48877,50,klomasg
1403,122960,"Jorge Perez","2014-12-06 03:34:31",0.48880,19,jorgito
1404,105111,psch,"2014-12-17 06:16:37",0.48912,22,philschmidt
1405,151339,ankravch,"2015-03-02 02:50:52",0.48916,1,ankravch
1406,142190,groceryheist,"2015-02-11 04:58:53",0.48932,8,groceryheist
1407,99597,dcrescim,"2014-06-15 21:52:36",0.48938,3,dcrescim
1408,168372,"Илья Аржанников","2015-04-17 11:59:07",0.48942,6,eliarzhannikov
